Country Initials	Organisation	Network	PPCI&N	Abrev. Net. Name	Net. Type	MCC	MNC	SIM	"Last Update				"
LUX	Tango SA	TANGO	L TANGO	TANGO	3G 2100	270	77	8935277	"2015-04-28				"
LUX	Tango SA	TANGO	L TANGO	TANGO	GSM 900	270	77	8935277	"2015-04-28				"
LUX	Tango SA	TANGO	L TANGO	TANGO	GSM 1800	270	77	8935277	"2015-04-28				"
LVA	Latvijas Mobilais Telefons	LMT	LV LMT	LMT	3G 2100	247	01	8937101	"2012-09-12				"
LVA	Latvijas Mobilais Telefons	LMT	LV LMT	LMT	GSM 900	247	01	8937101	"2012-09-12				"
LVA	Latvijas Mobilais Telefons	LMT	LV LMT	LMT	GSM 1800	247	01	8937101	"2012-09-12				"
LVA	Latvijas Mobilais Telefons	LMT	LV LMT	LMT	3G 900	247	01	8937101	"2012-09-12				"
LVA	SIA Bite Mobile	Bite Latvija	BITE LV	BITE LV	3G 2100	247	05	8937105	"2012-07-05				"
LVA	SIA Bite Mobile	Bite Latvija	BITE LV	BITE LV	GSM 900	247	05	8937105	"2005-09-21				"
LVA	SIA Bite Mobile	Bite Latvija	BITE LV	BITE LV	GSM 1800	247	05	8937105	"2005-09-21				"
LVA	Tele2 SIA	TELE2	Tele2 LV	Tele2 LV	GSM 1800	247	02	8937102	"2015-04-28				"
LVA	Tele2 SIA	TELE2	Tele2 LV	Tele2 LV	3G 2100	247	02	8937102	"2015-04-28				"
LVA	Tele2 SIA	TELE2	Tele2 LV	Tele2 LV	GSM 900	247	02	8937102	"2015-04-28				"
MAC	Hutchison Telephone (Macau) Company Limited	3 Macau	3 Macau	3 Macau	3G 900	455	03	8985303	"2012-10-26				"
MAC	Hutchison Telephone (Macau) Company Limited	3 Macau	3 Macau	3 Macau	GSM 1800	455	03	8985303	"2012-10-19				"
MAC	Hutchison Telephone (Macau) Company Limited	3 Macau	3 Macau	3 Macau	GSM 900	455	03	8985303	"2012-10-19				"
MAC	Hutchison Telephone (Macau) Company Limited	3 Macau	3 Macau	3 Macau	3G 2100	455	03	8985303	"2012-10-26				"
MAC	SmarTone Mobile Communications (Macau) Limited	SmarTone	SmarTone MAC	SMC MAC	GSM 1800	455	00	8985300	"2011-11-09				"
MAC	SmarTone Mobile Communications (Macau) Limited	SmarTone	SmarTone MAC	SMC MAC	GSM 900	455	00	8985300	"2011-11-09				"
MAR	Itissalat Al-Maghrib S.A.	IAM	MOR IAM	IAM	3G 2100	604	01	8921201	"2013-08-06				"
MAR	Itissalat Al-Maghrib S.A.	IAM	MOR IAM	IAM	GSM 1800	604	01	8921201	"2013-08-06				"
MAR	Itissalat Al-Maghrib S.A.	IAM	MOR IAM	IAM	GSM 900	604	01	8921201	"2011-10-21				"
MAR	Médi Télécom	MEDITEL	MOR MEDITEL	MEDITEL	GSM 900	604	00	8921200	"2002-11-14				"
MAR	Wana Corporate S.A.	WANA	inwi	inwi	GSM 1800	604	02	8921202	"2013-03-15				"
MAR	Wana Corporate S.A.	WANA	inwi	inwi	GSM 900	604	02	8921202	"2013-03-15				"
MCO	Monaco Telecom S.A.M.	Monaco Telecom	vala	vala	GSM 900	212	01	8937701	"2012-03-13				"
MCO	Monaco Telecom S.A.M.	Monaco Telecom	Monaco	MONACO	3G 2100	212	10	8921210	"2012-07-05				"
MDA	Moldcell S.A	Moldcell	Moldcell	Moldcell	GSM 900	259	02	8937302	"2015-04-28				"
MDA	Moldtelecom S.A.	UNITE	UNITE	UNITE	3G 2100	259	05	8937303	"2011-09-15				"
MDA	Moldtelecom S.A.	UNITE	UNITE	UNITE	3G 1900	259	05	8937303	"2011-09-15				"
MDA	Orange Moldova S.A.	VoXtel	Orange MD	Orange	GSM 900	259	01	8937301	"2007-03-20				"
MDG	Airtel Madagascar SA	Airtel	Airtel	Airtel	GSM 900	646	01	8926101	"2014-07-21				"
MDG	Airtel Madagascar SA	Airtel	Airtel	Airtel	GSM 1800	646	01	8926101	"2014-07-21				"
MDG	Orange Madagascar S.A.	Orange Madagascar	Orange MG	OrangeMG	GSM 900	646	02	8926102	"2011-09-15				"
MDG	Telma Malagasy SA	Telma Mobile	TELMA	TELMA	GSM 900	646	04		"2006-10-02				"
MDV	Dhivehi Raajjeyge Gulhun Public Limited Company	DHIRAAGU	DHIRAAGU	DHIRAAGU	GSM 900	472	01	8996001	"2015-04-07				"
MDV	Ooredoo Maldives Private Ltd	Ooredoo Maldives PVT LTD	Ooredoo Maldives PVT LTD	Ooredoo	3G 2100	472	02	8996002	"2014-04-07				"
MDV	Ooredoo Maldives Private Ltd	Ooredoo Maldives PVT LTD	Ooredoo Maldives PVT LTD	Ooredoo	GSM 900	472	02	8996002	"2014-04-07				"
MEX	"Iusacell PCS de México	 S.A. de C.V."	Iusacell 4G	Iusacell 4G	Iusacell	3G 850	334	050	8952050	"2012-07-05			"
MEX	"Iusacell PCS de México	 S.A. de C.V."	Iusacell 4G	Iusacell 4G	Iusacell	3G 1900	334	50	8952050	"2012-07-05			"
MEX	"Iusacell PCS de México	 S.A. de C.V."	Iusacell GSM	Iusacell GSM	Iusacell	GSM 850	334	050	8952050	"2012-07-05			"
MEX	"Iusacell PCS de México	 S.A. de C.V."	Iusacell GSM	Iusacell GSM	Iusacell	GSM 1900	334	050	8952050	"2012-07-05			"
MEX	"NII Digital	 S. de R.L. de C.V. "	Nextel Mexico	Nextel 3G	Nextel3G	3G 1700	334	090	8952090	"2013-02-26			"
MEX	"NII Digital	 S. de R.L. de C.V. "	Nextel Mexico	Nextel 3G	Nextel3G	3G 2100	334	090	8952090	"2013-02-26			"
MEX	"Pegaso PCS	 S.A. de C.V."	Movistar	Movistar	Movistar	GSM 1900	334	03	895203	"2014-11-13			"
MEX	"Radiomóvil Dipsa	 S.A. de C.V."	TELCEL	TELCEL	TELCEL	3G 850	334	020	8952020	"2012-07-05			"
MEX	"Radiomóvil Dipsa	 S.A. de C.V."	TELCEL GSM	TELCEL	TELCEL	GSM 1900	334	020	8952020	"2011-07-22			"
MKD	One Telecommunication Services DOOEL Skopje	ONE	ONE MK	ONE	3G 2100	294	02	8938902	"2012-09-12				"
MKD	One Telecommunication Services DOOEL Skopje	ONE	ONE MK	ONE	3G 1900	294	02	8938902	"2012-09-12				"
MKD	One Telecommunication Services DOOEL Skopje	ONE	ONE MK	ONE	GSM 900	294	02	8938902	"2012-09-12				"
MKD	T-Mobile Macedonia	T-Mobile Macedonia	T-Mobile MK	TMO MK	GSM 900	294	01	8938901	"2006-09-14				"
MKD	Vip Operator DOOEL Skopje	VIP MKD	Vip MKD	Vip MKD	GSM 900	294	03	8938903	"2007-10-08				"
MKD	Vip Operator DOOEL Skopje	VIP MKD	Vip MKD	Vip MKD	GSM 1800	294	03	8938903	"2007-10-08				"
MLI	Malitel - SA	MALITEL	MALITEL ML	MALITEL	GSM 900	610	01	8922301	"2004-04-16				"
MLI	Orange Mali SA	Orange MALI	ORANGE ML	OML	GSM 900	610	02	8922302	"2006-11-13				"
MLT	Melita plc	Melita Mobile Ltd	3GT MT	3GT	3G 2100	278	77	8935677	"2013-03-12				"
MLT	Melita plc	Melita Mobile Ltd	Telecoms Malta	MT	3G 900	278	77	8935677	"2013-06-04				"
MLT	Mobisle Communications Limited	go mobile	go mobile	gomobile	GSM 1800	278	21	8935621	"2004-04-16				"
MLT	Vodafone Malta Limited	vodafone	vodafone MT	voda MT	GSM 900	278	01	8935601	"2012-07-05				"
MMR	Myanma Posts and Telecommunications	MPT GSM Network	MM 900	MPTGSM	GSM 900	414	01	8995011	"2004-04-16				"
MMR	Ooredoo Myanmar Limited	Ooredoo	Ooredoo	Ooredoo	3G 2100	414	05	899505	"2014-12-02				"
MMR	Ooredoo Myanmar Limited	Ooredoo	Ooredoo	Ooredoo	3G 900	414	05	899505	"2014-12-02				"
MNE	Crnogorski Telekom a.d. Podgorica 	Telekom.me	Telekom.me	T.me	LTE 1800	297	02	8938200	"2014-08-13				"
MNE	Crnogorski Telekom a.d. Podgorica 	Telekom.me	Telekom.me	T.me	3G 2100	297	02	8938200	"2014-08-13				"
MNE	Crnogorski Telekom a.d. Podgorica 	Telekom.me	Telekom.me	T.me	GSM 900	297	02	8938200	"2014-08-13				"
MNE	Crnogorski Telekom a.d. Podgorica 	Telekom.me	Telekom.me	T.me	GSM 1800	297	02	8938200	"2014-08-13				"
MNE	Telenor d.o.o. Podgorica	Telenor	Telenor	Telenor	GSM 1800	297	01	8938201	"2013-06-17				"
MNE	Telenor d.o.o. Podgorica	Telenor	Telenor	Telenor	3G 2100	297	01	8938201	"2013-06-17				"
MNE	Telenor d.o.o. Podgorica	Telenor	Telenor	Telenor	GSM 900	297	01	8938201	"2013-06-17				"
MNE	Telenor d.o.o. Podgorica	Telenor	Telenor	Telenor	LTE 1800	297	01	8938201	"2013-07-31				"
MNG	G-Mobile Corporation	G-Mobile Corporation	GMOBILE_MN	GMOBILE	3G 1900	428	06	8997606	"2012-08-03				"
MNG	G-Mobile Corporation	G-Mobile Corporation	GMOBILE_MN	GMOBILE	3G 2100	428	06	8997606	"2012-08-03				"
MNG	MobiCom Corporation	MobiCom	MN MobiCom	MobiCom	GSM 900	428	99	8997699	"2004-04-16				"
MNG	Skytel LLC	Skytel	Skytel MN	Skytel	3G 2100	428	01	8997691	"2014-03-20				"
MNG	Unitel LLC	Unitel	MONGOLIA UNITEL LLC	UNTLMN	GSM 900	428	88	8997688	"2006-09-01				"
MNG	Unitel LLC	Unitel	MONGOLIA UNITEL LLC	UNTLMN	3G 2100	428	88	8997688	"2012-10-04				"
MNG	Unitel LLC	Unitel	MONGOLIA UNITEL LLC	UNTLMN	GSM 1800	428	88	8997688	"2006-09-01				"
MNP	"Docomo Pacific	 Inc."	DOCOMO PACIFIC	DOCOMO PACIFIC	DOCOMOPA	GSM 1900	310	370	891377 	"2014-10-07			"
MNP	"Docomo Pacific	 Inc."	DOCOMO PACIFIC	DOCOMO PACIFIC	DOCOMOPA	3G 1900	310	370	891377 	"2014-10-07			"
MNP	"Docomo Pacific	 Inc."	DOCOMO PACIFIC	DOCOMO PACIFIC	DOCOMOPA	3G 850	310	370	891377 	"2014-10-07			"
MOZ	Movitel S.A.	MOVITEL	MOVITEL	MOVITEL	GSM 900	643	03	8925803	"2012-03-27				"
MOZ	Movitel S.A.	MOVITEL	MOVITEL	MOVITEL	GSM 1800	643	03	8925803	"2012-03-27				"
MOZ	Movitel S.A.	MOVITEL	MOVITEL	MOVITEL	3G 2100	643	03	8925803	"2012-07-10				"
MOZ	Moçambique Celular S.A.R.L.	mcel	MOZ - mCel	mCel	GSM 900	643	01	8925801	"2003-08-20				"
MOZ	Moçambique Celular S.A.R.L.	mcel	MOZ - mCel	mCel	GSM 1800	643	01	8925801	"2003-08-20				"
MOZ	"VM	 S.A."	Vodacom Mozambique	VodaCom-MZ	VodaCom	GSM 900	643	04	8925804	"2014-06-13			"
MOZ	"VM	 S.A."	Vodacom Mozambique	VodaCom-MZ	VodaCom	GSM 1800	643	04	8925804	"2014-06-13			"
MRT	CHINGUITEL S.A.	Chinguitel	MR Expresso	EMR	3G 2100	609	02	8922202	"2012-07-05				"
MRT	CHINGUITEL S.A.	Chinguitel	MR Expresso	EMR	GSM 900	609	02	8922202	"2012-03-05				"
MRT	CHINGUITEL S.A.	Chinguitel	MR Expresso	EMR	GSM 1800	609	02	8922202	"2012-03-05				"
MRT	Mauritanienne des Télécommunications S.A (Mauritel) 	MAURITEL	MAURITEL	MAURITEL	GSM 900	609	10	8922210	"2012-10-19				"
MRT	Tunisian Mauritanian Company of Telecommunications (MATTEL)	MATTEL	MR MATTEL	MATTEL	GSM 900	609	01	8922201	"2004-04-16				"
MSR	Cable and Wireless (West Indies) Ltd.	LIME	LIME	LIME	GSM 850	354	860	8901019	"2012-05-18				"
MUS	Cellplus Mobile Communications Ltd.	ORANGE MRU	CELLPLUS-MRU	CELL +	GSM 900	617	01	8923001	"2003-03-11				"
MUS	Emtel Ltd	EMTEL	EMTEL-MRU	EMTEL	GSM 900	617	10	8923002	"2012-07-05				"
MUS	Mahanagar Telephone (Mauritius) Ltd.	MTML	MTML	MTML	GSM 900	617	03	8923003	"2012-02-21				"
MWI	Airtel Malawi Limited	Airtel	Airtel	Airtel	GSM 900	650	10	8926502	"2014-07-21				"
MWI	Telekom Networks Malawi Limited	TNM	TNM	TNM	GSM 900	650	01	8926501	"2008-04-01				"
MWI	Telekom Networks Malawi Limited	TNM	TNM	TNM	GSM 1800	650	01	8926501	"2008-04-01				"
MYS	ALTEL Communications Sdn Bhd	ALTEL	MYSALTEL	ALTEL	LTE 2600	502	156	8960156	"2014-10-31				"
MYS	Celcom Axiata Berhad 	CELCOM GSM	MY CELCOM	CELCOM	GSM 900	502	19	896019	"2012-07-05				"
MYS	Celcom Axiata Berhad 	Celcom Malaysia	MY CELCOM 3G	CELCOM	3G 2100	502	13	896019	"2005-03-14				"
MYS	DiGi Telecommunications Sdn Bhd	DiGi	DiGi	DiGi	GSM 1800	502	16	896016	"2012-07-05				"
MYS	Maxis Communications Berhad	MMS & MB	MY MAXIS	MY MAXIS	GSM 1800	502	12	896001	"2004-04-16				"
MYS	Maxis Communications Berhad	MMS & MB	MY MAXIS	MY MAXIS	GSM 900	502	12	896001	"2004-04-16				"
MYS	U Mobile Sdn. Bhd.	U Mobile	U MOBILE	U MOBILE	3G 2100	502	18	896018	"2013-08-06				"
NAM	Mobile Telecommunications Limited	MTC	MTC NAMIBIA	MTCNAM	GSM 900	649	01	8926401	"2004-04-16				"
NAM	Mobile Telecommunications Limited	MTC	MTC NAMIBIA	MTCNAM	GSM 1800	649	01	8926401	"2004-04-16				"
NAM	Telecom Namibia Limited	tnmobile™	tnmobile	tnmobile	GSM 1800	649	03	8926403	"2013-07-17				"
NAM	Telecom Namibia Limited	tnmobile™	tnmobile	tnmobile	GSM 900	649	03	8926403	"2013-07-17				"
NCL	Office des Postes et Telecommunications	MOBILIS	NCL MOBILIS	MOBNCL	GSM 900	546	01	8968701	"2003-09-04				"
NER	Celtel Niger S.A.	Airtel	Airtel	Airtel	GSM 900	614	02	8922702	"2014-07-02				"
NER	Orange Niger S.A.	Orange Niger	Orange NE	Orange	GSM 1800	614	04	8922704	"2015-06-23				"
NER	Orange Niger S.A.	Orange Niger	Orange NE	Orange	GSM 900	614	04	8922704	"2015-06-23				"
NER	Telecel Niger SA	ETISALAT	ETISALAT NER	ETISALAT	GSM 900	614	03	8922703	"2012-01-16				"
NFK	Norfolk Telecom	Norfolk Telecom	Norfolk Telecom	NT	GSM 900	505	10	8967210	"2011-11-01				"
NGA	Airtel Networks Limited	Airtel	Airtel	Airtel	GSM 1800	621	20	8923462120	"2014-07-02				"
NGA	Airtel Networks Limited	Airtel	Airtel	Airtel	GSM 900	621	20	8923462120	"2014-07-02				"
NGA	Emerging Markets Telecommunication Services Ltd	Etisalat Nigeria	Etisalat Nigeria	Etisalat	GSM 1800	621	60	8923460	"2013-07-31				"
NGA	Emerging Markets Telecommunication Services Ltd	Etisalat Nigeria	Etisalat Nigeria	Etisalat	GSM 900	621	60	8923460	"2013-07-31				"
NGA	Globacom Limited	Glo Mobile	Glo NG	glo	GSM 1800	621	50	8923450	"2014-12-02				"
NGA	Globacom Limited	Glo Mobile	Glo NG	glo	GSM 900	621	50	8923450	"2014-12-02				"
NGA	MTN Nigeria Communications Limited	MTN Nigeria	MTN - NG	MTN-NG	GSM 900	621	30	8923430	"2012-07-05				"
NGA	MTN Nigeria Communications Limited	MTN Nigeria	MTN - NG	MTN-NG	GSM 1800	621	30	8923430	"2012-07-05				"
NIC	Empresa Nicaraguense de Telecomunicaciones S.A. - ENITEL	CLARO NIC	CLARO NIC	ClaroNIC	GSM 850	710	73	8950573	"2012-09-25				"
NIC	Empresa Nicaraguense de Telecomunicaciones S.A. - ENITEL	CLARO NIC	CLARO NIC	ClaroNIC	3G 850	710	21	8950521	"2012-09-25				"
NIC	Empresa Nicaraguense de Telecomunicaciones S.A. - ENITEL	CLARO NIC	CLARO NIC	ClaroNIC	GSM 1900	710	73	8950573	"2012-09-25				"
NIC	Empresa Nicaraguense de Telecomunicaciones S.A. - ENITEL	CLARO NIC	CLARO NIC	ClaroNIC	GSM 850	710	21	8950573	"2012-09-25				"
NIC	Empresa Nicaraguense de Telecomunicaciones S.A. - ENITEL	CLARO NIC	CLARO NIC	ClaroNIC	GSM 1900	710	21	8950573	"2012-09-25				"
NIC	Empresa Nicaraguense de Telecomunicaciones S.A. - ENITEL	CLARO NIC	CLARO NIC	ClaroNIC	3G 850	710	73	8950521	"2012-09-25				"
NIC	Telefónia Celular de Nicaragua S.A.	Movistar	Movistar	Movistar	GSM 850	710	300	8950530	"2015-01-27				"
NLD	KPN B.V.	KPN B.V.	NL KPN	NL KPN	GSM 1800	204	08	893108	"2014-10-02				"
NLD	KPN B.V.	KPN B.V.	NL KPN	NL KPN	GSM 900	204	08	893108	"2014-10-02				"
NLD	KPN B.V.	Telfort B.V.	NL Telfort	NL Tlfrt	GSM 1800	204	12	893126	"2014-10-02				"
NLD	T-Mobile Netherlands B.V.	T-Mobile NL	T-Mobile NL	TMO NL	GSM 1800	204	16	8931169	"2015-03-18				"
NLD	T-Mobile Netherlands B.V.	T-Mobile NL	T-Mobile NL	TMO NL	3G 2100 	204	16	8931169	"2015-03-18				"
NLD	Tele2 Mobiel B.V.	Tele2 Nederland	Tele2 NL	Tele2	LTE 800	204	02	8931422	"2014-10-02				"
NLD	Tele2 Mobiel B.V.	Tele2 Nederland	Tele2 NL	Tele2	LTE 2600	204	02	8931422	"2014-10-02				"
NLD	Vodafone Libertel B.V.	vodafone	vodafone NL	voda NL	GSM 1800	204	04	893144	"2014-07-02				"
NLD	Vodafone Libertel B.V.	vodafone	vodafone NL	voda NL	GSM 900	204	04	893144	"2014-07-02				"
NLD	Vodafone Libertel B.V.	vodafone	vodafone NL	voda NL	LTE  1800	204	04	893144	"2014-07-02				"
NLD	Vodafone Libertel B.V.	vodafone	vodafone NL	voda NL	LTE  800	204	04	893144	"2014-07-02				"
NLD	Vodafone Libertel B.V.	vodafone	vodafone NL	voda NL	LTE  2600	204	04	893144	"2014-07-02				"
NLD	Vodafone Libertel B.V.	vodafone	vodafone NL	voda NL	3G 2100	204	04	893144	"2014-07-02				"
NOR	ICE Communication Norge AS	ICE Norge AS	ice.net	ice.net	LTE 800	242	14	894714	"2015-04-28				"
NOR	ICE Communication Norge AS	ICE Norge AS	ice.net	ice.net	LTE 1800	242	14	894714	"2015-04-28				"
NOR	ICE Communication Norge AS	ICE Norge AS	ice.net	ice.net	LTE 900	242	14	894714	"2015-04-28				"
NOR	Mobile Norway AS	Mobile Norway	Mobile Norway	Mobile N	3G 2100	242	04	894704	"2012-07-05				"
NOR	Mobile Norway AS	Mobile Norway	Mobile Norway	Mobile N	3G 2100	242	05	894704	"2012-07-05				"
NOR	Mobile Norway AS	Mobile Norway	Mobile Norway	Mobile N	GSM 900	242	05	894705	"2009-12-11				"
NOR	Telenor Norge AS	TELENOR	N Telenor	TELENOR	GSM 900	242	01	894701	"2004-04-16				"
NOR	Telenor Norge AS	TELENOR	N Telenor	TELENOR	GSM 1800	242	01	894701	"2004-04-16				"
NOR	TeliaSonera Norge AS	NetCom	N NetCom	NetCom	GSM 900	242	02	894708	"2005-02-24				"
NOR	TeliaSonera Norge AS	NetCom	N NetCom	NetCom	GSM 1800	242	02	894708	"2005-02-24				"
NPL	Ncell Pvt. Ltd	Ncell	Ncell	Ncell	GSM 900	429	02	8997702	"2010-02-02				"
NPL	Ncell Pvt. Ltd	Ncell	Ncell	Ncell	GSM 1800	429	02	8997702	"2010-02-02				"
NZL	Spark New Zealand	Spark New Zealand Trading Limited	Spark NZ	Spark NZ	LTE 700	530	05	896405	"2014-10-17				"
NZL	Spark New Zealand	Spark New Zealand Trading Limited	Spark NZ	Spark NZ	3G 2100	530	05	896405	"2014-10-17				"
NZL	Spark New Zealand	Spark New Zealand Trading Limited	Spark NZ	Spark NZ	3G 850	530	05	896405	"2014-10-17				"
NZL	Two Degrees Mobile Limited	2degrees	2degrees	2degrees	GSM 900	530	24	896424	"2009-05-08				"
NZL	Two Degrees Mobile Limited	2degrees	2degrees	2degrees	GSM 1800	530	24	896424	"2009-05-08				"
NZL	Vodafone New Zealand Ltd	vodafone	vodafone NZ	voda NZ	GSM 900	530	01	896401	"2002-12-17				"
OMN	Oman Telecommunications Company S.A.O.G.	Omantel Oman	Omantel	Omantel	TD LTE  2300	422	02	8996800	"2014-12-02				"
OMN	Oman Telecommunications Company S.A.O.G.	Omantel Oman	Omantel	Omantel	LTE 1800	422	02	8996800	"2014-12-02				"
OMN	Oman Telecommunications Company S.A.O.G.	Omantel Oman	Omantel	Omantel	GSM 900	422	02	8996800	"2014-12-02				"
OMN	Omani Qatari Telecommunication Company SAOG	Ooredoo Oman	Ooredoo Oman	Ooredoo 	LTE 1800	422	03	8996803	"2015-05-14				"
OMN	Omani Qatari Telecommunication Company SAOG	Ooredoo Oman	Ooredoo Oman	Ooredoo 	3G 900	422	03	8996803	"2015-05-14				"
OMN	Omani Qatari Telecommunication Company SAOG	Ooredoo Oman	Ooredoo Oman	Ooredoo 	GSM 900	422	03	8996803	"2015-05-14				"
PAK	CMPak Limited	ZONG	ZONG	ZONG	GSM 1800	410	04	899204	"2012-07-05				"
PAK	CMPak Limited	ZONG	ZONG	ZONG	GSM 900	410	04	899204	"2012-07-05				"
PAK	Pakistan Telecommunication Mobile Limited	Ufone	PK-UFONE	UFONE	GSM 900	410	03	8941003	"2004-04-16				"
PAK	Telenor Pakistan (Private) Limited	Telenor Pakistan (Pvt) Ltd.	Telenor PK	TELENOR	GSM 900	410	06	8941006	"2012-07-05				"
PAK	Telenor Pakistan (Private) Limited	Telenor Pakistan (Pvt) Ltd.	Telenor PK	TELENOR	GSM 1800	410	06	8941006	"2012-07-05				"
PAK	Warid Telecom (Private) Limited	Warid Telecom	WaridTel	WaridTel	GSM 1800	410	07	899207	"2012-07-05				"
PAK	Warid Telecom (Private) Limited	Warid Telecom	WaridTel	WaridTel	GSM 900	410	07	899207	"2012-07-05				"
PAN	"Cable & Wireless Panamá	 S.A."	Cable & Wireless Panama	+Movil - C&W PAN	PANCW	GSM 850	714	01	8950701	"2012-05-18			"
PAN	"Claro Panamá	 S.A."	Claro Panama	CLARO PA	CLARO PA	GSM 1900	714	03	8950703	"2011-09-15			"
PAN	Digicel (Panama) S.A.	Digicel Panama	DIGICEL	DIGICEL	GSM 1900	714	04	8950704	"2012-09-13				"
PAN	"Telefónica Móviles Panamá	 S.A."	Movistar	Movistar	Movistar	GSM 850	714	020	8950702	"2010-07-12			"
PER	"América Móvil Perú	 S.A.C."	CLARO PER	CLARO PER	ClaroPER	GSM 1900	716	10	895110	"2015-01-27			"
PER	"América Móvil Perú	 S.A.C."	CLARO PER	CLARO PER	ClaroPER	LTE 1900	716	10	895110	"2015-01-27			"
PER	"América Móvil Perú	 S.A.C."	CLARO PER	CLARO PER	ClaroPER	3G 850	716	10	895110	"2015-01-27			"
PER	Entel Perú S.A.	Entel Peru	PERN3	entel	3G 1900	716	17	895117	"2015-01-13				"
PER	Telefónica del Perú S.A.A.	Movistar Peru	MOVISTAR	MOVISTAR	GSM 850	716	06	895106	"2015-02-04				"
PER	Viettel Peru S.A.C.	Viettel Peru S.A.C	Viettel Peru	VTP	GSM 1900	716	15	895115	"2013-04-09				"
PER	Viettel Peru S.A.C.	Viettel Peru S.A.C.	Viettel Peru	VTP	GSM 900	716	15	895115	"2013-04-09				"
PHL	"Digitel Mobile Phils.	 Inc."	Digitel Mobile/Sun Cellular	PH Sun Cellular	SUN	3G 2100	515	05	896305	"2012-10-04			"
PHL	"Digitel Mobile Phils.	 Inc."	Digitel Mobile/Sun Cellular	PH Sun Cellular	SUN	GSM 1800	515	05	896305	"2004-04-16			"
PHL	"Globe Telecom	 Inc."	Globe Telecom	Globe Telecom-PH	GLOBE	GSM 900	515	02	896302	"2015-04-07			"
PHL	"Globe Telecom	 Inc."	Globe Telecom	Globe Telecom-PH	GLOBE	GSM 1800	515	02	896302	"2015-04-07			"
PHL	"Smart Communications	 Inc."	SMART Gold	SMART	SMART	GSM 900	515	03	896303	"2004-04-16			"
PHL	"Smart Communications	 Inc."	SMART Gold	SMART	SMART	GSM 1800	515	03	896303	"2004-04-16			"
PLW	Palau National Communications Corporation (PNCC) 	PalauCel	PalauCel	PalauCel	GSM 900	552	01	8968001	"2012-11-21				"
PNG	BMobile Limited	bmobile	bmobile	bmobile	GSM 900	537	01	8967501	"2014-05-07				"
PNG	Digicel (PNG) Limited	Digicel PNG	DIGICEL	DIGICEL	GSM 900	537	03	8967503	"2011-08-05				"
POL	Orange Polska S.A.	Orange	Orange PL	Orange	GSM 900	260	03	894803	"2012-07-05				"
POL	Orange Polska S.A.	Orange	Orange PL	Orange	GSM 1800	260	03	894803	"2012-07-05				"
POL	Orange Polska S.A.	Orange	Orange PL	Orange	3G 2100	260	03	894803	"2012-07-05				"
POL	P4 Sp. z o.o.	P4	Play	Play	GSM 900	260	06	894806	"2012-09-07				"
POL	P4 Sp. z o.o.	P4	Play	Play	3G 2100	260	06	894806	"2011-09-15				"
POL	Polkomtel Sp. z o.o. 	Plus	Plus	PLUS	GSM 1800	260	01	894801	"2012-08-24				"
POL	Polkomtel Sp. z o.o. 	Plus	Plus	PLUS	3G 2100	260	01	894801	"2012-07-05				"
POL	Polkomtel Sp. z o.o. 	Plus	Plus	PLUS	GSM 900	260	01	894801	"2012-08-24				"
POL	T-Mobile Polska S.A.	T-Mobile.pl	T-Mobile.pl	TM PL	GSM 1800	260	02	894802	"2012-07-05				"
POL	T-Mobile Polska S.A.	T-Mobile.pl	T-Mobile.pl	TM PL	GSM 900	260	02	894802	"2012-07-05				"
PRI	"PR Wireless	 Inc."	Open Mobile	Open Mob PRI	Open Mob	LTE 700	330	120	8901120	"2013-08-27			"
PRI	"Puerto Rico Telephone Company	 Inc."	Claro GSM	PR Claro	Claro	GSM 850	330	110	891787	"2008-02-24			"
PRI	"Puerto Rico Telephone Company	 Inc."	Claro GSM	PR Claro	Claro	GSM 1800	330	110	891787	"2008-02-24			"
PRK	CHEO Technology JV Company	Koryolink	Koryolink	KL-DPRK	3G 2100	467	05	8985005	"2011-03-10				"
PRT	MEO - Serviços de Comunicações e Multimédia SA	MEO	MEO	MEO	3G 2100	268	06	8935106	"2014-10-07				"
PRT	MEO - Serviços de Comunicações e Multimédia SA	MEO	MEO	MEO	GSM 1800	268	06	8935106	"2014-10-07				"
PRT	MEO - Serviços de Comunicações e Multimédia SA	MEO	MEO	MEO	GSM 900	268	06	8935106	"2014-10-07				"
PRT	"NOS – Comunicações	 S.A."	NOS	NOS	NOS	GSM 1800	268	03	8935103	"2014-08-13			"
PRT	"NOS – Comunicações	 S.A."	NOS	NOS	NOS	GSM 900	268	03	8935103	"2014-08-13			"
PRT	"Vodafone Portugal - Comunicações Pessoais	 S.A."	vodafone	vodafone P	voda P	GSM 1800	268	01	8935101	"2012-07-05			"
PRT	"Vodafone Portugal - Comunicações Pessoais	 S.A."	vodafone	vodafone P	voda P	GSM 900	268	01	8935101	"2012-07-05			"
PRY	AMX Paraguay S.A.	CLARO PARAGUAY	CLARO PY	CLARO PY	GSM 1900	744	02	8959502	"2008-03-18				"
PRY	Hola Paraguay S.A.	VOX	HOLA PARAGUAY S.A.	HPGYSA	GSM 1900	744	01	8959501	"2012-07-05				"
PRY	Núcleo S.A.	Personal	PY Personal	Personal	GSM 1900	744	05	89744	"2012-07-05				"
PRY	Núcleo S.A.	Personal	PY Personal	Personal	GSM 850	744	05	89744	"2012-07-05				"
